0.545,0.500,0.500,0.500,0.500,0.500,0.500
0.784,0.000,0.500,0.500,0.500,0.500,0.500
0.326,1.000,0.500,0.500,0.500,0.500,0.500
0.503,0.500,1.000,0.500,0.500,0.500,0.500
0.737,0.000,1.000,0.500,0.500,0.500,0.500
0.287,1.000,1.000,0.500,0.500,0.500,0.500
0.586,0.500,0.000,0.500,0.500,0.500,0.500
0.832,0.000,0.000,0.500,0.500,0.500,0.500
0.363,1.000,0.000,0.500,0.500,0.500,0.500
0.737,0.000,1.000,0.500,0.500,0.500,0.500
0.287,1.000,1.000,0.500,0.500,0.500,0.500
0.440,0.500,0.500,1.000,0.500,0.500,0.500
0.667,0.000,0.500,1.000,0.500,0.500,0.500
0.231,1.000,0.500,1.000,0.500,0.500,0.500
0.399,0.500,1.000,1.000,0.500,0.500,0.500
0.621,0.000,1.000,1.000,0.500,0.500,0.500
0.194,1.000,1.000,1.000,0.500,0.500,0.500
0.480,0.500,0.000,1.000,0.500,0.500,0.500
0.268,1.000,0.000,1.000,0.500,0.500,0.500
0.399,0.500,1.000,1.000,0.500,0.500,0.500
0.621,0.000,1.000,1.000,0.500,0.500,0.500
0.194,1.000,1.000,1.000,0.500,0.500,0.500
0.649,0.500,0.500,0.000,0.500,0.500,0.500
0.902,0.000,0.500,0.000,0.500,0.500,0.500
0.418,1.000,0.500,0.000,0.500,0.500,0.500
0.604,0.500,1.000,0.000,0.500,0.500,0.500
0.852,0.000,1.000,0.000,0.500,0.500,0.500
0.691,0.500,0.000,0.000,0.500,0.500,0.500
0.951,0.000,0.000,0.000,0.500,0.500,0.500
0.457,1.000,0.000,0.000,0.500,0.500,0.500
0.604,0.500,1.000,0.000,0.500,0.500,0.500
0.852,0.000,1.000,0.000,0.500,0.500,0.500
0.379,1.000,1.000,0.000,0.500,0.500,0.500
0.440,0.500,0.500,1.000,0.500,0.500,0.500
0.667,0.000,0.500,1.000,0.500,0.500,0.500
0.231,1.000,0.500,1.000,0.500,0.500,0.500
0.621,0.000,1.000,1.000,0.500,0.500,0.500
0.194,1.000,1.000,1.000,0.500,0.500,0.500
0.480,0.500,0.000,1.000,0.500,0.500,0.500
0.711,0.000,0.000,1.000,0.500,0.500,0.500
0.268,1.000,0.000,1.000,0.500,0.500,0.500
0.399,0.500,1.000,1.000,0.500,0.500,0.500
0.621,0.000,1.000,1.000,0.500,0.500,0.500
0.194,1.000,1.000,1.000,0.500,0.500,0.500
0.584,0.500,0.500,0.500,0.500,1.000,0.500
0.368,1.000,0.500,0.500,0.500,1.000,0.500
0.537,0.500,1.000,0.500,0.500,1.000,0.500
0.767,0.000,1.000,0.500,0.500,1.000,0.500
0.326,1.000,1.000,0.500,0.500,1.000,0.500
0.630,0.500,0.000,0.500,0.500,1.000,0.500
0.871,0.000,0.000,0.500,0.500,1.000,0.500
0.409,1.000,0.000,0.500,0.500,1.000,0.500
0.537,0.500,1.000,0.500,0.500,1.000,0.500
0.767,0.000,1.000,0.500,0.500,1.000,0.500
0.479,0.500,0.500,1.000,0.500,1.000,0.500
0.701,0.000,0.500,1.000,0.500,1.000,0.500
0.273,1.000,0.500,1.000,0.500,1.000,0.500
0.433,0.500,1.000,1.000,0.500,1.000,0.500
0.652,0.000,1.000,1.000,0.500,1.000,0.500
0.233,1.000,1.000,1.000,0.500,1.000,0.500
0.523,0.500,0.000,1.000,0.500,1.000,0.500
0.750,0.000,0.000,1.000,0.500,1.000,0.500
0.314,1.000,0.000,1.000,0.500,1.000,0.500
0.652,0.000,1.000,1.000,0.500,1.000,0.500
0.233,1.000,1.000,1.000,0.500,1.000,0.500
0.688,0.500,0.500,0.000,0.500,1.000,0.500
0.939,0.000,0.500,0.000,0.500,1.000,0.500
0.458,1.000,0.500,0.000,0.500,1.000,0.500
0.640,0.500,1.000,0.000,0.500,1.000,0.500
0.885,0.000,1.000,0.000,0.500,1.000,0.500
0.418,1.000,1.000,0.000,0.500,1.000,0.500
0.733,0.500,0.000,0.000,0.500,1.000,0.500
0.501,1.000,0.000,0.000,0.500,1.000,0.500
0.640,0.500,1.000,0.000,0.500,1.000,0.500
0.885,0.000,1.000,0.000,0.500,1.000,0.500
0.418,1.000,1.000,0.000,0.500,1.000,0.500
0.479,0.500,0.500,1.000,0.500,1.000,0.500
0.701,0.000,0.500,1.000,0.500,1.000,0.500
0.273,1.000,0.500,1.000,0.500,1.000,0.500
0.433,0.500,1.000,1.000,0.500,1.000,0.500
0.652,0.000,1.000,1.000,0.500,1.000,0.500
0.523,0.500,0.000,1.000,0.500,1.000,0.500
0.750,0.000,0.000,1.000,0.500,1.000,0.500
0.314,1.000,0.000,1.000,0.500,1.000,0.500
0.433,0.500,1.000,1.000,0.500,1.000,0.500
0.652,0.000,1.000,1.000,0.500,1.000,0.500
0.233,1.000,1.000,1.000,0.500,1.000,0.500
0.506,0.500,0.500,0.500,0.500,0.000,0.500
0.749,0.000,0.500,0.500,0.500,0.000,0.500
0.284,1.000,0.500,0.500,0.500,0.000,0.500
0.706,0.000,1.000,0.500,0.500,0.000,0.500
0.250,1.000,1.000,0.500,0.500,0.000,0.500
0.543,0.500,0.000,0.500,0.500,0.000,0.500
0.791,0.000,0.000,0.500,0.500,0.000,0.500
0.317,1.000,0.000,0.500,0.500,0.000,0.500
0.467,0.500,1.000,0.500,0.500,0.000,0.500
0.706,0.000,1.000,0.500,0.500,0.000,0.500
0.250,1.000,1.000,0.500,0.500,0.000,0.500
0.401,0.500,0.500,1.000,0.500,0.000,0.500
0.199,1.000,0.500,1.000,0.500,0.000,0.500
0.363,0.500,1.000,1.000,0.500,0.000,0.500
0.591,0.000,1.000,1.000,0.500,0.000,0.500
0.161,1.000,1.000,1.000,0.500,0.000,0.500
0.436,0.500,0.000,1.000,0.500,0.000,0.500
0.672,0.000,0.000,1.000,0.500,0.000,0.500
0.222,1.000,0.000,1.000,0.500,0.000,0.500
0.363,0.500,1.000,1.000,0.500,0.000,0.500
0.591,0.000,1.000,1.000,0.500,0.000,0.500
0.610,0.500,0.500,0.000,0.500,0.000,0.500
0.866,0.000,0.500,0.000,0.500,0.000,0.500
0.377,1.000,0.500,0.000,0.500,0.000,0.500
0.569,0.500,1.000,0.000,0.500,0.000,0.500
0.822,0.000,1.000,0.000,0.500,0.000,0.500
0.341,1.000,1.000,0.000,0.500,0.000,0.500
0.649,0.500,0.000,0.000,0.500,0.000,0.500
0.912,0.000,0.000,0.000,0.500,0.000,0.500
0.411,1.000,0.000,0.000,0.500,0.000,0.500
0.822,0.000,1.000,0.000,0.500,0.000,0.500
0.341,1.000,1.000,0.000,0.500,0.000,0.500
0.401,0.500,0.500,1.000,0.500,0.000,0.500
0.632,0.000,0.500,1.000,0.500,0.000,0.500
0.199,1.000,0.500,1.000,0.500,0.000,0.500
0.363,0.500,1.000,1.000,0.500,0.000,0.500
0.591,0.000,1.000,1.000,0.500,0.000,0.500
0.161,1.000,1.000,1.000,0.500,0.000,0.500
0.436,0.500,0.000,1.000,0.500,0.000,0.500
0.222,1.000,0.000,1.000,0.500,0.000,0.500
0.363,0.500,1.000,1.000,0.500,0.000,0.500
0.591,0.000,1.000,1.000,0.500,0.000,0.500
0.161,1.000,1.000,1.000,0.500,0.000,0.500
0.584,0.500,0.500,0.500,0.500,1.000,0.500
0.820,0.000,0.500,0.500,0.500,1.000,0.500
0.368,1.000,0.500,0.500,0.500,1.000,0.500
0.537,0.500,1.000,0.500,0.500,1.000,0.500
0.767,0.000,1.000,0.500,0.500,1.000,0.500
0.630,0.500,0.000,0.500,0.500,1.000,0.500
0.871,0.000,0.000,0.500,0.500,1.000,0.500
0.409,1.000,0.000,0.500,0.500,1.000,0.500
0.537,0.500,1.000,0.500,0.500,1.000,0.500
0.767,0.000,1.000,0.500,0.500,1.000,0.500
0.326,1.000,1.000,0.500,0.500,1.000,0.500
0.479,0.500,0.500,1.000,0.500,1.000,0.500
0.701,0.000,0.500,1.000,0.500,1.000,0.500
0.273,1.000,0.500,1.000,0.500,1.000,0.500
0.652,0.000,1.000,1.000,0.500,1.000,0.500
0.233,1.000,1.000,1.000,0.500,1.000,0.500
0.523,0.500,0.000,1.000,0.500,1.000,0.500
0.750,0.000,0.000,1.000,0.500,1.000,0.500
0.314,1.000,0.000,1.000,0.500,1.000,0.500
0.433,0.500,1.000,1.000,0.500,1.000,0.500
0.652,0.000,1.000,1.000,0.500,1.000,0.500
0.233,1.000,1.000,1.000,0.500,1.000,0.500
0.688,0.500,0.500,0.000,0.500,1.000,0.500
0.458,1.000,0.500,0.000,0.500,1.000,0.500
0.640,0.500,1.000,0.000,0.500,1.000,0.500
0.885,0.000,1.000,0.000,0.500,1.000,0.500
0.418,1.000,1.000,0.000,0.500,1.000,0.500
0.733,0.500,0.000,0.000,0.500,1.000,0.500
0.992,0.000,0.000,0.000,0.500,1.000,0.500
0.501,1.000,0.000,0.000,0.500,1.000,0.500
0.640,0.500,1.000,0.000,0.500,1.000,0.500
0.885,0.000,1.000,0.000,0.500,1.000,0.500
0.479,0.500,0.500,1.000,0.500,1.000,0.500
0.701,0.000,0.500,1.000,0.500,1.000,0.500
0.273,1.000,0.500,1.000,0.500,1.000,0.500
0.433,0.500,1.000,1.000,0.500,1.000,0.500
0.652,0.000,1.000,1.000,0.500,1.000,0.500
0.233,1.000,1.000,1.000,0.500,1.000,0.500
0.523,0.500,0.000,1.000,0.500,1.000,0.500
0.750,0.000,0.000,1.000,0.500,1.000,0.500
0.314,1.000,0.000,1.000,0.500,1.000,0.500
0.652,0.000,1.000,1.000,0.500,1.000,0.500
0.233,1.000,1.000,1.000,0.500,1.000,0.500
0.633,0.500,0.500,0.500,1.000,0.500,1.000
0.854,0.000,0.500,0.500,1.000,0.500,1.000
0.430,1.000,0.500,0.500,1.000,0.500,1.000
0.596,0.500,1.000,0.500,1.000,0.500,1.000
0.813,0.000,1.000,0.500,1.000,0.500,1.000
0.397,1.000,1.000,0.500,1.000,0.500,1.000
0.667,0.500,0.000,0.500,1.000,0.500,1.000
0.462,1.000,0.000,0.500,1.000,0.500,1.000
0.596,0.500,1.000,0.500,1.000,0.500,1.000
0.813,0.000,1.000,0.500,1.000,0.500,1.000
0.397,1.000,1.000,0.500,1.000,0.500,1.000
0.540,0.500,0.500,1.000,1.000,0.500,1.000
0.750,0.000,0.500,1.000,1.000,0.500,1.000
0.345,1.000,0.500,1.000,1.000,0.500,1.000
0.504,0.500,1.000,1.000,1.000,0.500,1.000
0.711,0.000,1.000,1.000,1.000,0.500,1.000
0.574,0.500,0.000,1.000,1.000,0.500,1.000
0.789,0.000,0.000,1.000,1.000,0.500,1.000
0.377,1.000,0.000,1.000,1.000,0.500,1.000
0.504,0.500,1.000,1.000,1.000,0.500,1.000
0.711,0.000,1.000,1.000,1.000,0.500,1.000
0.314,1.000,1.000,1.000,1.000,0.500,1.000
0.725,0.500,0.500,0.000,1.000,0.500,1.000
0.900,0.000,0.500,0.000,1.000,0.500,1.000
0.513,1.000,0.500,0.000,1.000,0.500,1.000
0.842,0.000,1.000,0.000,1.000,0.500,1.000
0.479,1.000,1.000,0.000,1.000,0.500,1.000
0.761,0.500,0.000,0.000,1.000,0.500,1.000
1.000,0.000,0.000,0.000,1.000,0.500,1.000
0.545,1.000,0.000,0.000,1.000,0.500,1.000
0.688,0.500,1.000,0.000,1.000,0.500,1.000
0.842,0.000,1.000,0.000,1.000,0.500,1.000
0.479,1.000,1.000,0.000,1.000,0.500,1.000
0.540,0.500,0.500,1.000,1.000,0.500,1.000
0.345,1.000,0.500,1.000,1.000,0.500,1.000
0.504,0.500,1.000,1.000,1.000,0.500,1.000
0.711,0.000,1.000,1.000,1.000,0.500,1.000
0.314,1.000,1.000,1.000,1.000,0.500,1.000
0.574,0.500,0.000,1.000,1.000,0.500,1.000
0.789,0.000,0.000,1.000,1.000,0.500,1.000
0.377,1.000,0.000,1.000,1.000,0.500,1.000
0.504,0.500,1.000,1.000,1.000,0.500,1.000
0.711,0.000,1.000,1.000,1.000,0.500,1.000
0.664,0.500,0.500,0.500,1.000,1.000,1.000
0.883,0.000,0.500,0.500,1.000,1.000,1.000
0.463,1.000,0.500,0.500,1.000,1.000,1.000
0.625,0.500,1.000,0.500,1.000,1.000,1.000
0.839,0.000,1.000,0.500,1.000,1.000,1.000
0.428,1.000,1.000,0.500,1.000,1.000,1.000
0.703,0.500,0.000,0.500,1.000,1.000,1.000
0.925,0.000,0.000,0.500,1.000,1.000,1.000
0.497,1.000,0.000,0.500,1.000,1.000,1.000
0.839,0.000,1.000,0.500,1.000,1.000,1.000
0.428,1.000,1.000,0.500,1.000,1.000,1.000
0.570,0.500,0.500,1.000,1.000,1.000,1.000
0.778,0.000,0.500,1.000,1.000,1.000,1.000
0.379,1.000,0.500,1.000,1.000,1.000,1.000
0.531,0.500,1.000,1.000,1.000,1.000,1.000
0.735,0.000,1.000,1.000,1.000,1.000,1.000
0.345,1.000,1.000,1.000,1.000,1.000,1.000
0.608,0.500,0.000,1.000,1.000,1.000,1.000
0.413,1.000,0.000,1.000,1.000,1.000,1.000
0.531,0.500,1.000,1.000,1.000,1.000,1.000
0.735,0.000,1.000,1.000,1.000,1.000,1.000
0.345,1.000,1.000,1.000,1.000,1.000,1.000
0.756,0.500,0.500,0.000,1.000,1.000,1.000
0.839,0.000,0.500,0.000,1.000,1.000,1.000
0.545,1.000,0.500,0.000,1.000,1.000,1.000
0.691,0.500,1.000,0.000,1.000,1.000,1.000
0.805,0.000,1.000,0.000,1.000,1.000,1.000
0.795,0.500,0.000,0.000,1.000,1.000,1.000
0.993,0.000,0.000,0.000,1.000,1.000,1.000
0.581,1.000,0.000,0.000,1.000,1.000,1.000
0.691,0.500,1.000,0.000,1.000,1.000,1.000
0.805,0.000,1.000,0.000,1.000,1.000,1.000
0.509,1.000,1.000,0.000,1.000,1.000,1.000
0.570,0.500,0.500,1.000,1.000,1.000,1.000
0.778,0.000,0.500,1.000,1.000,1.000,1.000
0.379,1.000,0.500,1.000,1.000,1.000,1.000
0.735,0.000,1.000,1.000,1.000,1.000,1.000
0.345,1.000,1.000,1.000,1.000,1.000,1.000
0.608,0.500,0.000,1.000,1.000,1.000,1.000
0.820,0.000,0.000,1.000,1.000,1.000,1.000
0.413,1.000,0.000,1.000,1.000,1.000,1.000
0.531,0.500,1.000,1.000,1.000,1.000,1.000
0.735,0.000,1.000,1.000,1.000,1.000,1.000
0.345,1.000,1.000,1.000,1.000,1.000,1.000
0.601,0.500,0.500,0.500,1.000,0.000,1.000
0.397,1.000,0.500,0.500,1.000,0.000,1.000
0.569,0.500,1.000,0.500,1.000,0.000,1.000
0.789,0.000,1.000,0.500,1.000,0.000,1.000
0.367,1.000,1.000,0.500,1.000,0.000,1.000
0.633,0.500,0.000,0.500,1.000,0.000,1.000
0.862,0.000,0.000,0.500,1.000,0.000,1.000
0.426,1.000,0.000,0.500,1.000,0.000,1.000
0.569,0.500,1.000,0.500,1.000,0.000,1.000
0.789,0.000,1.000,0.500,1.000,0.000,1.000
0.508,0.500,0.500,1.000,1.000,0.000,1.000
0.723,0.000,0.500,1.000,1.000,0.000,1.000
0.312,1.000,0.500,1.000,1.000,0.000,1.000
0.477,0.500,1.000,1.000,1.000,0.000,1.000
0.688,0.000,1.000,1.000,1.000,0.000,1.000
0.284,1.000,1.000,1.000,1.000,0.000,1.000
0.540,0.500,0.000,1.000,1.000,0.000,1.000
0.757,0.000,0.000,1.000,1.000,0.000,1.000
0.340,1.000,0.000,1.000,1.000,0.000,1.000
0.688,0.000,1.000,1.000,1.000,0.000,1.000
0.284,1.000,1.000,1.000,1.000,0.000,1.000
0.694,0.500,0.500,0.000,1.000,0.000,1.000
0.927,0.000,0.500,0.000,1.000,0.000,1.000
0.480,1.000,0.500,0.000,1.000,0.000,1.000
0.660,0.500,1.000,0.000,1.000,0.000,1.000
0.864,0.000,1.000,0.000,1.000,0.000,1.000
0.450,1.000,1.000,0.000,1.000,0.000,1.000
0.727,0.500,0.000,0.000,1.000,0.000,1.000
0.509,1.000,0.000,0.000,1.000,0.000,1.000
0.660,0.500,1.000,0.000,1.000,0.000,1.000
0.864,0.000,1.000,0.000,1.000,0.000,1.000
0.450,1.000,1.000,0.000,1.000,0.000,1.000
0.508,0.500,0.500,1.000,1.000,0.000,1.000
0.723,0.000,0.500,1.000,1.000,0.000,1.000
0.312,1.000,0.500,1.000,1.000,0.000,1.000
0.477,0.500,1.000,1.000,1.000,0.000,1.000
0.688,0.000,1.000,1.000,1.000,0.000,1.000
0.540,0.500,0.000,1.000,1.000,0.000,1.000
0.757,0.000,0.000,1.000,1.000,0.000,1.000
0.340,1.000,0.000,1.000,1.000,0.000,1.000
0.477,0.500,1.000,1.000,1.000,0.000,1.000
0.688,0.000,1.000,1.000,1.000,0.000,1.000
0.284,1.000,1.000,1.000,1.000,0.000,1.000
0.664,0.500,0.500,0.500,1.000,1.000,1.000
0.883,0.000,0.500,0.500,1.000,1.000,1.000
0.463,1.000,0.500,0.500,1.000,1.000,1.000
0.839,0.000,1.000,0.500,1.000,1.000,1.000
0.428,1.000,1.000,0.500,1.000,1.000,1.000
0.703,0.500,0.000,0.500,1.000,1.000,1.000
0.925,0.000,0.000,0.500,1.000,1.000,1.000
0.497,1.000,0.000,0.500,1.000,1.000,1.000
0.625,0.500,1.000,0.500,1.000,1.000,1.000
0.839,0.000,1.000,0.500,1.000,1.000,1.000
0.428,1.000,1.000,0.500,1.000,1.000,1.000
0.570,0.500,0.500,1.000,1.000,1.000,1.000
0.379,1.000,0.500,1.000,1.000,1.000,1.000
0.531,0.500,1.000,1.000,1.000,1.000,1.000
0.735,0.000,1.000,1.000,1.000,1.000,1.000
0.345,1.000,1.000,1.000,1.000,1.000,1.000
0.608,0.500,0.000,1.000,1.000,1.000,1.000
0.820,0.000,0.000,1.000,1.000,1.000,1.000
0.413,1.000,0.000,1.000,1.000,1.000,1.000
0.531,0.500,1.000,1.000,1.000,1.000,1.000
0.735,0.000,1.000,1.000,1.000,1.000,1.000
0.756,0.500,0.500,0.000,1.000,1.000,1.000
0.839,0.000,0.500,0.000,1.000,1.000,1.000
0.545,1.000,0.500,0.000,1.000,1.000,1.000
0.691,0.500,1.000,0.000,1.000,1.000,1.000
0.805,0.000,1.000,0.000,1.000,1.000,1.000
0.509,1.000,1.000,0.000,1.000,1.000,1.000
0.795,0.500,0.000,0.000,1.000,1.000,1.000
0.993,0.000,0.000,0.000,1.000,1.000,1.000
0.581,1.000,0.000,0.000,1.000,1.000,1.000
0.805,0.000,1.000,0.000,1.000,1.000,1.000
0.509,1.000,1.000,0.000,1.000,1.000,1.000
0.570,0.500,0.500,1.000,1.000,1.000,1.000
0.778,0.000,0.500,1.000,1.000,1.000,1.000
0.379,1.000,0.500,1.000,1.000,1.000,1.000
0.531,0.500,1.000,1.000,1.000,1.000,1.000
0.735,0.000,1.000,1.000,1.000,1.000,1.000
0.345,1.000,1.000,1.000,1.000,1.000,1.000
0.608,0.500,0.000,1.000,1.000,1.000,1.000
0.413,1.000,0.000,1.000,1.000,1.000,1.000
0.531,0.500,1.000,1.000,1.000,1.000,1.000
0.735,0.000,1.000,1.000,1.000,1.000,1.000
